"","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","confidentiality","informationstatus","locationsetreference","elaborateddataid","suppliercalculateddataquality","openlrbinary","predefinedlocationreference","freeflowspeed","freeflowtraveltime","traveltime","averagespeed"
"935",1,"nl","TomTom Traffic Service","en",2016-05-18 10:34:34,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3b27702808cb3011",67,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,0,0
"936",1,"nl","TomTom Traffic Service","en",2016-05-18 10:34:34,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0
"937",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0
"938",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472a394fee3037c5",56,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0
"939",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,1.1,22.9
"940",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46da2c50ecff70c10",65,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,61.2,18
"941",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0
"942",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0
"943",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488a294118ffc6c19",51,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0
"944",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0
"945",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446a2960d10dbca",72,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0
"946",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446b3a2ff8203ac1",90,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,23.89,21.1
"947",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429a394ff1509ec3",87,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0
"948",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429c310fffefff9c1",88,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.94,13
"949",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,26.21,23.9
"950",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319719b461b333ff82ff87c3",89,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,67.64,9.9
"951",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,18.98,23.9
"952",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4a2f5ff44ff37a7",90,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,35.77,30.9
"953",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,4.32,20
"954",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4aca202025089a10",84,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,0,0
"955",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.27,19
"956",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324319b61b27801cfe87a5f27",61,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,159.2,9
"957",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4eca323ffc6ff65c1f",89,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,29.78,22
"958",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4ecb2040180d9b10",84,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0
"959",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551a2150440f4ce",80,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0
"960",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551b304ffe8ff27b0",89,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0
"961",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3b27702808cb3011",66,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,0,0
"962",1,"nl","TomTom Traffic Service","en",2016-05-18 10:35:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0
"963",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0
"964",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472a394fee3037c5",56,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0
"965",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,1.1,22.9
"966",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46da2c50ecff70c10",65,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,61.2,18
"967",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0
"968",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0
"969",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488a294118ffc6c19",51,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0
"970",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0
"971",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446a2960d10dbca",72,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0
"972",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446b3a2ff8203ac1",90,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,23.89,21.1
"973",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429a394ff1509ec3",86,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0
"974",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429c310fffefff9c1",87,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,1.98,12.7
"975",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,26.21,23.9
"976",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319719b461b333ff82ff87c3",88,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,67.64,9.9
"977",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,18.98,23.9
"978",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4a2f5ff44ff37a7",89,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,35.77,30.9
"979",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,4.32,20
"980",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4aca202025089a10",83,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,0,0
"981",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.27,19
"982",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324319b61b27801cfe87a5f27",61,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,159.2,9
"983",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4eca323ffc6ff65c1f",88,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,29.78,22
"984",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4ecb2040180d9b10",83,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0
"985",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551a2150440f4ce",79,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0
"986",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551b304ffe8ff27b0",88,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0
"987",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3b27702808cb3011",59,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,0,0
"988",1,"nl","TomTom Traffic Service","en",2016-05-18 10:36:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0
"989",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc2f2319b45db26d2d605cc14",50,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0
"990",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472a394fee3037c5",56,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,0,0
"991",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,1.1,22.9
"992",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46da2c50ecff70c10",58,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,61.54,17.9
"993",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0
"994",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc306a19b48cb38cfd41ff9bb6",50,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0
"995",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488a294118ffc6c19",51,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0
"996",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0
"997",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446a2960d10dbca",74,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0
"998",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446b3a2ff8203ac1",89,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,23.89,21.1
"999",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429a394ff1509ec3",85,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,0,0
"1000",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429c310fffefff9c1",86,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,2.03,12.4
"1001",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,26.21,23.9
"1002",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319719b461b333ff82ff87c3",88,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,67.64,9.9
"1003",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,18.98,23.9
"1004",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4a2f5ff44ff37a7",89,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,35.77,30.9
"1005",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,4.32,20
"1006",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4aca202025089a10",82,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,0,0
"1007",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.27,19
"1008",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324319b61b27801cfe87a5f27",61,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,159.2,9
"1009",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4eca323ffc6ff65c1f",87,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,29.78,22
"1010",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4ecb2040180d9b10",82,"C/wyRRm07AsgBAAYANkLEA==","OpenLR",0,0,0,0
"1011",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551a2150440f4ce",75,"C/wyUBm1UQohBQBEAPQMDg==","OpenLR",0,0,0,0
"1012",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc325019b551b304ffe8ff27b0",88,"C/wyUBm1UQswBP/o/ycLAA==","OpenLR",0,0,0,0
"1013",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3b27702808cb3011",59,"C/wybxm1wwsnBwAoAIwLMBE=","OpenLR",0,0,0,0
"1014",1,"nl","TomTom Traffic Service","en",2016-05-18 10:37:30,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc326f19b5c3c370ffeefffbc5",50,"C/wybxm1www3AP/u//sMBQ==","OpenLR",0,0,0,0
"1015",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc2f2319b45db26d2d605cc14",53,"C/wvIxm0XQsmDQLWAFwMFA==","OpenLR",0,0,0,0
"1016",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472a394fee3037c5",96,"C/ww7xm0cgo5BP7jADcMBQ==","OpenLR",0,0,36.13,27.3
"1017",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30ef19b472c300fffffffac0",50,"C/ww7xm0cgwwAP////oMAA==","OpenLR",0,0,1.1,22.9
"1018",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46da2c50ecff70c10",58,"C/ww9xm0bQosBQDs/3AMEA==","OpenLR",0,0,62.59,17.6
"1019",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc30f719b46dc2200509c12",50,"C/ww9xm0bQwiAAAFAAkMEg==","OpenLR",0,0,0,0
"1020",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc306a19b48cb38cfd41ff9bb6",52,"C/wwahm0jAs4DP1B/5sLBg==","OpenLR",0,0,0,0
"1021",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488a294118ffc6c19",52,"C/wwdRm0iAopBAEY/8YMGQ==","OpenLR",0,0,0,0
"1022",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc307519b488c2100207c11",50,"C/wwdRm0iAwhAAACAAcMEQ==","OpenLR",0,0,0,0
"1023",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446a2960d10dbca",73,"C/wx0hm0RgopBgDRANsMCg==","OpenLR",0,0,0,0
"1024",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc31d219b446b3a2ff8203ac1",88,"C/wx0hm0Rgs6Av+CADoMAQ==","OpenLR",0,0,23.89,21.1
"1025",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429a394ff1509ec3",88,"C/wxXBm0KQo5BP8VAJ4MAw==","OpenLR",0,0,44.5,23.3
"1026",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc315c19b429c310fffefff9c1",85,"C/wxXBm0KQwxAP/+//kMAQ==","OpenLR",0,0,2.08,12.1
"1027",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc316519b42ab242073078c17",50,"C/wxZRm0KgskAgBzAHgMFw==","OpenLR",0,0,26.21,23.9
"1028",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319719b461b333ff82ff87c3",87,"C/wxlxm0YQszA/+C/4cMAw==","OpenLR",0,0,67.64,9.9
"1029",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc319b19b462b292076ffc5b1a",50,"C/wxmxm0YgspAgB2/8ULGg==","OpenLR",0,0,18.98,23.9
"1030",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4a2f5ff44ff37a7",88,"C/wyKhm0pAovBf9E/zcKBw==","OpenLR",0,0,35.77,30.9
"1031",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc322a19b4a4c2b0016fff8c19",50,"C/wyKhm0pAwrAAAW//gMGQ==","OpenLR",0,0,4.32,20
"1032",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4aca202025089a10",81,"C/wyMxm0rAogAgAlAIkKEA==","OpenLR",0,0,0,0
"1033",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc323319b4acc370fff4ffffc7",50,"C/wyMxm0rAw3AP/0//8MBw==","OpenLR",0,0,2.27,19
"1034",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324319b61b27801cfe87a5f27",60,"C/wyQxm2AQsnCAAc/ocKXyc=","OpenLR",0,0,159.2,9
"1035",1,"nl","TomTom Traffic Service","en",2016-05-18 10:39:00,"other","76624715-56b0-46f7-a8cc-567fb22069cecd279b1","internalUse","real","","Obfc324519b4eca323ffc6ff65c1f",86,"C/wyRRm07AoyA//G/2UMHw==","OpenLR",0,0,29.78,22
