"","modelbaseversion","suppliercountry","suppliernationalidentifier","publicationlanguage","publicationtime","publicationcountry","publicationnationalidentifier","situationid","situationconfidentiality","situationinformationstatus","situationurgency","situationrecordid","situationrecordcreationtime","situationrecordversion","situationrecordversiontime","situationrecordfirstsupplierversiontime","probabilityofoccurrence","validitystatus","overallstarttime","delaytimevalue","openlrbinary","openlrversion","alertceventcode","abnormaltraffictype","averagespeed","effectonroadlayout","roadmaintenancetype","roadmaintenancevalue","roadmaintenancelang","constructionworktype","networkmanagementtype","vehicleobstructiontype","accidenttype","obstructiontype","environmentalobstructiontype","poorenvironmenttype"
"623",1,"nl","TomTom Traffic Service","en",2016-05-11 11:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155392","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155392-1",2016-05-11 11:11:00,2,2016-05-11 11:14:00,2016-05-11 11:14:00,"probable","active",2016-05-11 11:11:00,210,"C/wy1Rm0dyOZBf6sAG4jCQ==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"624",1,"nl","TomTom Traffic Service","en",2016-05-11 11:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992-1",2016-05-11 11:59:11,1,2016-05-11 11:59:30,2016-05-11 11:59:30,"probable","active",2016-05-11 11:59:11,163,"C/wxXRm0IyOVBf92/w0jAg==",3,108,"queueingTraffic",6,"","","","","","","","","","",""
"625",1,"nl","TomTom Traffic Service","en",2016-05-11 11:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144-1",2016-05-11 11:57:30,1,2016-05-11 11:59:30,2016-05-11 11:59:30,"probable","active",2016-05-11 11:57:30,189,"C/wyKBm0lAoxCf5f/xsLRAw=",3,108,"queueingTraffic",8,"","","","","","","","","","",""
"626",1,"nl","TomTom Traffic Service","en",2016-05-11 12:14:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992-1",2016-05-11 11:59:11,1,2016-05-11 12:14:00,2016-05-11 12:14:00,"probable","active",2016-05-11 11:59:11,163,"C/wxXRm0IyOVBf92/w0jAg==",3,108,"queueingTraffic",6,"","","","","","","","","","",""
"627",1,"nl","TomTom Traffic Service","en",2016-05-11 12:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992-1",2016-05-11 11:59:11,2,2016-05-11 12:29:30,2016-05-11 12:29:30,"probable","active",2016-05-11 11:59:11,160,"C/wxXRm0IyOVBf92/w0jQjc=",3,108,"queueingTraffic",5,"","","","","","","","","","",""
"628",1,"nl","TomTom Traffic Service","en",2016-05-11 13:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992-1",2016-05-11 13:56:30,1,2016-05-11 13:59:30,2016-05-11 13:59:30,"probable","active",2016-05-11 13:56:30,267,"C/wxXRm0IyOVBf92/w0jAg==",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"629",1,"nl","TomTom Traffic Service","en",2016-05-11 14:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992-1",2016-05-11 13:56:30,3,2016-05-11 14:14:30,2016-05-11 14:14:30,"probable","active",2016-05-11 13:56:30,133,"C/wxJRm0DSOQA//t/zwjAg==",3,108,"queueingTraffic",5,"","","","","","","","","","",""
"630",1,"nl","TomTom Traffic Service","en",2016-05-11 14:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350604992-1",2016-05-11 13:56:30,5,2016-05-11 14:29:30,2016-05-11 14:29:30,"probable","active",2016-05-11 13:56:30,166,"C/wxJRm0DSOQBP/R/wcjIQg=",3,108,"queueingTraffic",5,"","","","","","","","","","",""
"631",1,"nl","TomTom Traffic Service","en",2016-05-11 14:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817318592","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817318592-1",2016-05-11 14:57:00,1,2016-05-11 14:58:30,2016-05-11 14:58:30,"probable","active",2016-05-11 14:57:00,166,"C/wxXRmx+CSbCv8hAhAkDg==",3,115,"slowTraffic",10,"","","","","","","","","","",""
"632",1,"nl","TomTom Traffic Service","en",2016-05-11 15:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062592","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062592-1",2016-05-11 15:24:30,2,2016-05-11 15:29:30,2016-05-11 15:29:30,"probable","active",2016-05-11 15:24:30,291,"C/wxGRmypSONCgEI/rYkGw==",3,101,"stationaryTraffic",6,"","","","","","","","","","",""
"633",1,"nl","TomTom Traffic Service","en",2016-05-11 15:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062592","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062592-1",2016-05-11 15:24:30,2,2016-05-11 15:44:30,2016-05-11 15:44:30,"probable","active",2016-05-11 15:24:30,291,"C/wxGRmypSONCgEI/rYkGw==",3,101,"stationaryTraffic",6,"","","","","","","","","","",""
"634",1,"nl","TomTom Traffic Service","en",2016-05-11 16:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117516944","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117516944-1",2016-05-11 16:23:30,1,2016-05-11 16:29:30,2016-05-11 16:29:30,"probable","active",2016-05-11 16:23:30,277,"C/wybxm1vAwkBgAcAFoLLjo=",3,108,"queueingTraffic",3,"","","","","","","","","","",""
"635",1,"nl","TomTom Traffic Service","en",2016-05-11 16:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062592","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062592-1",2016-05-11 16:52:36,1,2016-05-11 16:59:30,2016-05-11 16:59:30,"probable","active",2016-05-11 16:52:36,170,"C/wxGRmypSONCQD9/r4jFA==",3,108,"queueingTraffic",9,"","","","","","","","","","",""
"636",1,"nl","TomTom Traffic Service","en",2016-05-11 17:13:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062592","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144981817062592-1",2016-05-11 16:52:36,1,2016-05-11 17:13:00,2016-05-11 17:13:00,"probable","active",2016-05-11 16:52:36,170,"C/wxGRmypSONCQD9/r4jFA==",3,108,"queueingTraffic",9,"","","","","","","","","","",""
"637",1,"nl","TomTom Traffic Service","en",2016-05-11 18:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117913744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117913744-1",2016-05-11 18:12:30,2,2016-05-11 18:29:30,2016-05-11 18:29:30,"probable","active",2016-05-11 18:12:30,421,"C/wyRRm07AsgDwB2AhgLbhoX",3,108,"queueingTraffic",5,"","","","","","","","","","",""
"638",1,"nl","TomTom Traffic Service","en",2016-05-11 18:43:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117913744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144954117913744-1",2016-05-11 18:12:30,3,2016-05-11 18:43:00,2016-05-11 18:43:00,"probable","active",2016-05-11 18:12:30,333,"C/wyRRm07AsgDwB2AhgLbhoX",3,108,"queueingTraffic",6,"","","","","","","","","","",""
"639",1,"nl","TomTom Traffic Service","en",2016-05-12 07:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351065872","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351065872-1",2016-05-12 07:48:00,3,2016-05-12 07:58:30,2016-05-12 07:58:30,"probable","active",2016-05-12 07:48:00,362,"C/wyVRm1ogowFf3r/NYMQwo=",3,108,"queueingTraffic",9,"","","","","","","","","","",""
"640",1,"nl","TomTom Traffic Service","en",2016-05-12 08:13:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,14,2016-05-12 08:13:00,2016-05-12 08:13:00,"probable","active",2016-05-12 07:30:00,1256,"C/wxVRm14gw+JAAP/EwMAw==",3,108,"queueingTraffic",5,"","","","","","","","","","",""
"641",1,"nl","TomTom Traffic Service","en",2016-05-12 08:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350912144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350912144-1",2016-05-12 08:27:30,1,2016-05-12 08:28:30,2016-05-12 08:28:30,"probable","active",2016-05-12 08:27:30,142,"C/ww7hm0cAwqCAFq/+ELEw==",3,108,"queueingTraffic",9,"","","","","","","","","","",""
"642",1,"nl","TomTom Traffic Service","en",2016-05-12 08:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351065873","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351065873-1",2016-05-12 07:30:00,5,2016-05-12 08:28:30,2016-05-12 08:28:30,"probable","active",2016-05-12 07:30:00,228,"C/wyUBm1UQswC/8e/ccKZk4M",3,101,"stationaryTraffic",6,"","","","","","","","","","",""
"643",1,"nl","TomTom Traffic Service","en",2016-05-12 08:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,19,2016-05-12 08:28:30,2016-05-12 08:28:30,"probable","active",2016-05-12 07:30:00,537,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"644",1,"nl","TomTom Traffic Service","en",2016-05-12 08:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,21,2016-05-12 08:43:30,2016-05-12 08:43:30,"probable","active",2016-05-12 07:30:00,537,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"645",1,"nl","TomTom Traffic Service","en",2016-05-12 08:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144-1",2016-05-12 08:44:09,2,2016-05-12 08:59:00,2016-05-12 08:59:00,"probable","active",2016-05-12 08:44:09,197,"C/wyKBm0lAoxCv5M/xkMQws=",3,108,"queueingTraffic",8,"","","","","","","","","","",""
"646",1,"nl","TomTom Traffic Service","en",2016-05-12 08:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,22,2016-05-12 08:59:00,2016-05-12 08:59:00,"probable","active",2016-05-12 07:30:00,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"647",1,"nl","TomTom Traffic Service","en",2016-05-12 09:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351104144-1",2016-05-12 08:44:09,2,2016-05-12 09:14:30,2016-05-12 09:14:30,"probable","active",2016-05-12 08:44:09,197,"C/wyKBm0lAoxCv5M/xkMQws=",3,108,"queueingTraffic",8,"","","","","","","","","","",""
"648",1,"nl","TomTom Traffic Service","en",2016-05-12 09:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,22,2016-05-12 09:14:30,2016-05-12 09:14:30,"probable","active",2016-05-12 07:30:00,745,"C/wxRxm15wwwCwJS/+QLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"649",1,"nl","TomTom Traffic Service","en",2016-05-12 09:29:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,23,2016-05-12 09:29:30,2016-05-12 09:29:30,"probable","active",2016-05-12 07:30:00,773,"C/wxURm16gw4DAI7/9wLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"650",1,"nl","TomTom Traffic Service","en",2016-05-12 09:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,24,2016-05-12 09:44:30,2016-05-12 09:44:30,"probable","active",2016-05-12 07:30:00,798,"C/wxURm16gw4DQIx/4sKIBA=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"651",1,"nl","TomTom Traffic Service","en",2016-05-12 09:59:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,26,2016-05-12 09:59:30,2016-05-12 09:59:30,"probable","active",2016-05-12 07:30:00,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"652",1,"nl","TomTom Traffic Service","en",2016-05-12 10:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,26,2016-05-12 10:14:30,2016-05-12 10:14:30,"probable","active",2016-05-12 07:30:00,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"653",1,"nl","TomTom Traffic Service","en",2016-05-12 10:28:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,26,2016-05-12 10:28:30,2016-05-12 10:28:30,"probable","active",2016-05-12 07:30:00,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"654",1,"nl","TomTom Traffic Service","en",2016-05-12 10:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944-1",2016-05-12 10:36:30,1,2016-05-12 10:44:30,2016-05-12 10:44:30,"probable","active",2016-05-12 10:36:30,234,"C/wx/hm0Uwo0CP5h/8UKKwY=",3,108,"queueingTraffic",6,"","","","","","","","","","",""
"655",1,"nl","TomTom Traffic Service","en",2016-05-12 10:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350950416","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350950416-1",2016-05-12 10:36:30,1,2016-05-12 10:44:30,2016-05-12 10:44:30,"probable","active",2016-05-12 10:36:30,355,"C/wxEhm0WAosAwCw/4sMGQ==",3,101,"stationaryTraffic",2,"","","","","","","","","","",""
"656",1,"nl","TomTom Traffic Service","en",2016-05-12 10:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,26,2016-05-12 10:44:30,2016-05-12 10:44:30,"probable","active",2016-05-12 07:30:00,795,"C/wxVRm14gw+DAIy/+0LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"657",1,"nl","TomTom Traffic Service","en",2016-05-12 10:59:05,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155392","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351155392-1",2016-05-12 10:46:00,2,2016-05-12 10:59:05,2016-05-12 10:59:05,"probable","active",2016-05-12 10:46:00,210,"C/wy1Rm0dyOZBf6sAG4jCQ==",3,101,"stationaryTraffic",5,"","","","","","","","","","",""
"658",1,"nl","TomTom Traffic Service","en",2016-05-12 10:59:05,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351116944-1",2016-05-12 10:36:30,1,2016-05-12 10:59:05,2016-05-12 10:59:05,"probable","active",2016-05-12 10:36:30,234,"C/wx/hm0Uwo0CP5h/8UKKwY=",3,108,"queueingTraffic",6,"","","","","","","","","","",""
"659",1,"nl","TomTom Traffic Service","en",2016-05-12 10:59:05,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350950416","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350950416-1",2016-05-12 10:36:30,5,2016-05-12 10:59:05,2016-05-12 10:59:05,"probable","active",2016-05-12 10:36:30,240,"C/wxEhm0WAosCAF3/+0LGw==",3,108,"queueingTraffic",6,"","","","","","","","","","",""
"660",1,"nl","TomTom Traffic Service","en",2016-05-12 10:59:05,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350899344","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350899344-1",2016-05-12 10:46:00,2,2016-05-12 10:59:05,2016-05-12 10:59:05,"probable","active",2016-05-12 10:46:00,325,"C/wx+hm0SQojBwChAV0KUBA=",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"661",1,"nl","TomTom Traffic Service","en",2016-05-12 10:59:05,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,28,2016-05-12 10:59:05,2016-05-12 10:59:05,"probable","active",2016-05-12 07:30:00,675,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"662",1,"nl","TomTom Traffic Service","en",2016-05-12 11:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350950416","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350950416-1",2016-05-12 10:36:30,5,2016-05-12 11:14:30,2016-05-12 11:14:30,"probable","active",2016-05-12 10:36:30,240,"C/wxEhm0WAosCAF3/+0LGw==",3,108,"queueingTraffic",6,"","","","","","","","","","",""
"663",1,"nl","TomTom Traffic Service","en",2016-05-12 11:14:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,29,2016-05-12 11:14:30,2016-05-12 11:14:30,"probable","active",2016-05-12 07:30:00,722,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"664",1,"nl","TomTom Traffic Service","en",2016-05-12 11:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,30,2016-05-12 11:29:00,2016-05-12 11:29:00,"probable","active",2016-05-12 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"665",1,"nl","TomTom Traffic Service","en",2016-05-12 11:43:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,30,2016-05-12 11:43:30,2016-05-12 11:43:30,"probable","active",2016-05-12 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"666",1,"nl","TomTom Traffic Service","en",2016-05-12 11:59:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,30,2016-05-12 11:59:00,2016-05-12 11:59:00,"probable","active",2016-05-12 07:30:00,697,"C/wxUxm13gooCwI4//cLAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"667",1,"nl","TomTom Traffic Service","en",2016-05-12 12:13:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,31,2016-05-12 12:13:30,2016-05-12 12:13:30,"probable","active",2016-05-12 07:30:00,437,"C/wxuRm1/wskBwFc/68LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"668",1,"nl","TomTom Traffic Service","en",2016-05-12 12:29:00,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,31,2016-05-12 12:29:00,2016-05-12 12:29:00,"probable","active",2016-05-12 07:30:00,437,"C/wxuRm1/wskBwFc/68LAA==",3,101,"stationaryTraffic",3,"","","","","","","","","","",""
"669",1,"nl","TomTom Traffic Service","en",2016-05-12 12:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350912144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350912144-1",2016-05-12 12:42:30,1,2016-05-12 12:44:30,2016-05-12 12:44:30,"probable","active",2016-05-12 12:42:30,113,"C/wxEhm0WAosBgEeABQLEw==",3,115,"slowTraffic",9,"","","","","","","","","","",""
"670",1,"nl","TomTom Traffic Service","en",2016-05-12 12:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351129744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351129744-1",2016-05-12 12:42:30,2,2016-05-12 12:44:30,2016-05-12 12:44:30,"probable","active",2016-05-12 12:42:30,147,"C/wx0hm0Rgs6Bv7A/+EKCw==",3,108,"queueingTraffic",7,"","","","","","","","","","",""
"671",1,"nl","TomTom Traffic Service","en",2016-05-12 12:44:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144944884454544-1",2016-05-12 07:30:00,33,2016-05-12 12:44:30,2016-05-12 12:44:30,"probable","active",2016-05-12 07:30:00,516,"C/wxUxm13gooDAIu/6YKIBI=",3,101,"stationaryTraffic",4,"","","","","","","","","","",""
"672",1,"nl","TomTom Traffic Service","en",2016-05-12 12:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350912144","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963350912144-1",2016-05-12 12:42:30,1,2016-05-12 12:58:30,2016-05-12 12:58:30,"probable","active",2016-05-12 12:42:30,113,"C/wxEhm0WAosBgEeABQLEw==",3,115,"slowTraffic",9,"","","","","","","","","","",""
"673",1,"nl","TomTom Traffic Service","en",2016-05-12 12:58:30,"other","76624715-56b0-46f7-a8cc-567fb22069ce","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351129744","internalUse","real","urgent","TTI-76624715-56b0-46f7-a8cc-567fb22069ce-TTL144963351129744-1",2016-05-12 12:42:30,3,2016-05-12 12:58:30,2016-05-12 12:58:30,"probable","active",2016-05-12 12:42:30,150,"C/wx0hm0Rgs6Bv7A/+EKCw==",3,108,"queueingTraffic",7,"","","","","","","","","","",""
