"","date","date_end","site","site_name","no2"
"311",2016-05-03 17:00:00,2016-05-03 18:00:00,"gib1","Rosia Road",26.775
"312",2016-05-03 18:00:00,2016-05-03 19:00:00,"gib1","Rosia Road",19.125
"313",2016-05-03 19:00:00,2016-05-03 20:00:00,"gib1","Rosia Road",21.0375
"314",2016-05-03 20:00:00,2016-05-03 21:00:00,"gib1","Rosia Road",13.3875
"315",2016-05-03 21:00:00,2016-05-03 22:00:00,"gib1","Rosia Road",11.475
"316",2016-05-03 22:00:00,2016-05-03 23:00:00,"gib1","Rosia Road",13.3875
"317",2016-05-04 00:00:00,2016-05-04 01:00:00,"gib1","Rosia Road",5.7375
"318",2016-05-04 01:00:00,2016-05-04 02:00:00,"gib1","Rosia Road",5.7375
"319",2016-05-04 02:00:00,2016-05-04 03:00:00,"gib1","Rosia Road",3.825
"320",2016-05-04 03:00:00,2016-05-04 04:00:00,"gib1","Rosia Road",5.7375
"321",2016-05-04 04:00:00,2016-05-04 05:00:00,"gib1","Rosia Road",3.825
"322",2016-05-04 05:00:00,2016-05-04 06:00:00,"gib1","Rosia Road",7.65
"323",2016-05-04 06:00:00,2016-05-04 07:00:00,"gib1","Rosia Road",21.0375
"324",2016-05-04 07:00:00,2016-05-04 08:00:00,"gib1","Rosia Road",42.075
"325",2016-05-04 08:00:00,2016-05-04 09:00:00,"gib1","Rosia Road",38.25
"326",2016-05-04 09:00:00,2016-05-04 10:00:00,"gib1","Rosia Road",34.425
"327",2016-05-04 10:00:00,2016-05-04 11:00:00,"gib1","Rosia Road",53.55
"328",2016-05-04 11:00:00,2016-05-04 12:00:00,"gib1","Rosia Road",38.25
"329",2016-05-04 12:00:00,2016-05-04 13:00:00,"gib1","Rosia Road",53.55
"330",2016-05-04 13:00:00,2016-05-04 14:00:00,"gib1","Rosia Road",32.5125
"331",2016-05-04 14:00:00,2016-05-04 15:00:00,"gib1","Rosia Road",32.5125
"332",2016-05-04 15:00:00,2016-05-04 16:00:00,"gib1","Rosia Road",38.25
"333",2016-05-04 16:00:00,2016-05-04 17:00:00,"gib1","Rosia Road",34.425
"334",2016-05-04 17:00:00,2016-05-04 18:00:00,"gib1","Rosia Road",40.1625
"335",2016-05-04 18:00:00,2016-05-04 19:00:00,"gib1","Rosia Road",32.5125
"336",2016-05-04 19:00:00,2016-05-04 20:00:00,"gib1","Rosia Road",21.0375
"337",2016-05-04 20:00:00,2016-05-04 21:00:00,"gib1","Rosia Road",19.125
"338",2016-05-04 21:00:00,2016-05-04 22:00:00,"gib1","Rosia Road",9.5625
"339",2016-05-04 22:00:00,2016-05-04 23:00:00,"gib1","Rosia Road",9.5625
"340",2016-05-05 00:00:00,2016-05-05 01:00:00,"gib1","Rosia Road",5.7375
"341",2016-05-05 01:00:00,2016-05-05 02:00:00,"gib1","Rosia Road",7.65
"342",2016-05-05 02:00:00,2016-05-05 03:00:00,"gib1","Rosia Road",9.5625
"343",2016-05-05 03:00:00,2016-05-05 04:00:00,"gib1","Rosia Road",7.65
"344",2016-05-05 04:00:00,2016-05-05 05:00:00,"gib1","Rosia Road",7.65
"345",2016-05-05 05:00:00,2016-05-05 06:00:00,"gib1","Rosia Road",15.3
"346",2016-05-05 06:00:00,2016-05-05 07:00:00,"gib1","Rosia Road",21.0375
"347",2016-05-05 07:00:00,2016-05-05 08:00:00,"gib1","Rosia Road",26.775
"348",2016-05-05 08:00:00,2016-05-05 09:00:00,"gib1","Rosia Road",30.6
"349",2016-05-05 09:00:00,2016-05-05 10:00:00,"gib1","Rosia Road",30.6
"350",2016-05-05 10:00:00,2016-05-05 11:00:00,"gib1","Rosia Road",43.9875
"351",2016-05-05 11:00:00,2016-05-05 12:00:00,"gib1","Rosia Road",28.6875
"352",2016-05-05 12:00:00,2016-05-05 13:00:00,"gib1","Rosia Road",26.775
"353",2016-05-05 13:00:00,2016-05-05 14:00:00,"gib1","Rosia Road",40.1625
"354",2016-05-05 14:00:00,2016-05-05 15:00:00,"gib1","Rosia Road",43.9875
"355",2016-05-05 15:00:00,2016-05-05 16:00:00,"gib1","Rosia Road",63.1125
"356",NA,NA,"gib1","Rosia Road",24.8625
"357",2016-04-28 00:00:00,2016-04-28 01:00:00,"gib2","Bleak House",65.025
"358",2016-04-28 01:00:00,2016-04-28 02:00:00,"gib2","Bleak House",19.125
"359",2016-04-28 02:00:00,2016-04-28 03:00:00,"gib2","Bleak House",26.775
"360",2016-04-28 03:00:00,2016-04-28 04:00:00,"gib2","Bleak House",15.3
"361",2016-04-28 04:00:00,2016-04-28 05:00:00,"gib2","Bleak House",7.65
"362",2016-04-28 05:00:00,2016-04-28 06:00:00,"gib2","Bleak House",7.65
"363",2016-04-28 06:00:00,2016-04-28 07:00:00,"gib2","Bleak House",9.5625
"364",2016-04-28 07:00:00,2016-04-28 08:00:00,"gib2","Bleak House",17.2125
"365",2016-04-28 08:00:00,2016-04-28 09:00:00,"gib2","Bleak House",17.2125
"366",2016-04-28 09:00:00,2016-04-28 10:00:00,"gib2","Bleak House",19.125
"367",2016-04-28 10:00:00,2016-04-28 11:00:00,"gib2","Bleak House",9.5625
"368",2016-04-28 11:00:00,2016-04-28 12:00:00,"gib2","Bleak House",9.5625
"369",2016-04-28 12:00:00,2016-04-28 13:00:00,"gib2","Bleak House",11.475
"370",2016-04-28 13:00:00,2016-04-28 14:00:00,"gib2","Bleak House",11.475
"371",2016-04-28 14:00:00,2016-04-28 15:00:00,"gib2","Bleak House",7.65
"372",2016-04-28 15:00:00,2016-04-28 16:00:00,"gib2","Bleak House",13.3875
"373",2016-04-28 16:00:00,2016-04-28 17:00:00,"gib2","Bleak House",21.0375
"374",2016-04-28 17:00:00,2016-04-28 18:00:00,"gib2","Bleak House",21.0375
"375",2016-04-28 18:00:00,2016-04-28 19:00:00,"gib2","Bleak House",28.6875
"376",2016-04-28 19:00:00,2016-04-28 20:00:00,"gib2","Bleak House",47.8125
"377",2016-04-28 20:00:00,2016-04-28 21:00:00,"gib2","Bleak House",55.4625
"378",2016-04-28 21:00:00,2016-04-28 22:00:00,"gib2","Bleak House",57.375
"379",2016-04-28 22:00:00,2016-04-28 23:00:00,"gib2","Bleak House",43.9875
"380",2016-04-29 00:00:00,2016-04-29 01:00:00,"gib2","Bleak House",22.95
"381",2016-04-29 01:00:00,2016-04-29 02:00:00,"gib2","Bleak House",30.6
"382",2016-04-29 02:00:00,2016-04-29 03:00:00,"gib2","Bleak House",36.3375
"383",2016-04-29 03:00:00,2016-04-29 04:00:00,"gib2","Bleak House",15.3
"384",2016-04-29 04:00:00,2016-04-29 05:00:00,"gib2","Bleak House",15.3
"385",2016-04-29 05:00:00,2016-04-29 06:00:00,"gib2","Bleak House",30.6
"386",2016-04-29 06:00:00,2016-04-29 07:00:00,"gib2","Bleak House",38.25
"387",2016-04-29 07:00:00,2016-04-29 08:00:00,"gib2","Bleak House",17.2125
"388",2016-04-29 08:00:00,2016-04-29 09:00:00,"gib2","Bleak House",13.3875
"389",2016-04-29 09:00:00,2016-04-29 10:00:00,"gib2","Bleak House",9.5625
"390",2016-04-29 10:00:00,2016-04-29 11:00:00,"gib2","Bleak House",17.2125
"391",2016-04-29 11:00:00,2016-04-29 12:00:00,"gib2","Bleak House",5.7375
"392",2016-04-29 12:00:00,2016-04-29 13:00:00,"gib2","Bleak House",7.65
"393",2016-04-29 13:00:00,2016-04-29 14:00:00,"gib2","Bleak House",7.65
"394",2016-04-29 14:00:00,2016-04-29 15:00:00,"gib2","Bleak House",7.65
"395",2016-04-29 15:00:00,2016-04-29 16:00:00,"gib2","Bleak House",7.65
"396",2016-04-29 16:00:00,2016-04-29 17:00:00,"gib2","Bleak House",5.7375
"397",2016-04-29 17:00:00,2016-04-29 18:00:00,"gib2","Bleak House",9.5625
"398",2016-04-29 18:00:00,2016-04-29 19:00:00,"gib2","Bleak House",7.65
"399",2016-04-29 19:00:00,2016-04-29 20:00:00,"gib2","Bleak House",5.7375
"400",2016-04-29 20:00:00,2016-04-29 21:00:00,"gib2","Bleak House",5.7375
"401",2016-04-29 21:00:00,2016-04-29 22:00:00,"gib2","Bleak House",3.825
"402",2016-04-29 22:00:00,2016-04-29 23:00:00,"gib2","Bleak House",3.825
"403",2016-04-30 00:00:00,2016-04-30 01:00:00,"gib2","Bleak House",3.825
"404",2016-04-30 01:00:00,2016-04-30 02:00:00,"gib2","Bleak House",3.825
"405",2016-04-30 02:00:00,2016-04-30 03:00:00,"gib2","Bleak House",1.9125
"406",2016-04-30 03:00:00,2016-04-30 04:00:00,"gib2","Bleak House",1.9125
"407",2016-04-30 04:00:00,2016-04-30 05:00:00,"gib2","Bleak House",3.825
"408",2016-04-30 05:00:00,2016-04-30 06:00:00,"gib2","Bleak House",3.825
"409",2016-04-30 06:00:00,2016-04-30 07:00:00,"gib2","Bleak House",3.825
"410",2016-04-30 07:00:00,2016-04-30 08:00:00,"gib2","Bleak House",5.7375
"411",2016-04-30 08:00:00,2016-04-30 09:00:00,"gib2","Bleak House",3.825
"412",2016-04-30 09:00:00,2016-04-30 10:00:00,"gib2","Bleak House",1.9125
"413",2016-04-30 10:00:00,2016-04-30 11:00:00,"gib2","Bleak House",1.9125
"414",2016-04-30 11:00:00,2016-04-30 12:00:00,"gib2","Bleak House",5.7375
"415",2016-04-30 12:00:00,2016-04-30 13:00:00,"gib2","Bleak House",3.825
"416",2016-04-30 13:00:00,2016-04-30 14:00:00,"gib2","Bleak House",3.825
"417",2016-04-30 14:00:00,2016-04-30 15:00:00,"gib2","Bleak House",5.7375
"418",2016-04-30 15:00:00,2016-04-30 16:00:00,"gib2","Bleak House",13.3875
"419",2016-04-30 16:00:00,2016-04-30 17:00:00,"gib2","Bleak House",28.6875
"420",2016-04-30 17:00:00,2016-04-30 18:00:00,"gib2","Bleak House",5.7375
"421",2016-04-30 18:00:00,2016-04-30 19:00:00,"gib2","Bleak House",7.65
"422",2016-04-30 19:00:00,2016-04-30 20:00:00,"gib2","Bleak House",7.65
"423",2016-04-30 20:00:00,2016-04-30 21:00:00,"gib2","Bleak House",13.3875
"424",2016-04-30 21:00:00,2016-04-30 22:00:00,"gib2","Bleak House",11.475
"425",2016-04-30 22:00:00,2016-04-30 23:00:00,"gib2","Bleak House",22.95
"426",2016-05-01 00:00:00,2016-05-01 01:00:00,"gib2","Bleak House",9.5625
"427",2016-05-01 01:00:00,2016-05-01 02:00:00,"gib2","Bleak House",13.3875
"428",2016-05-01 02:00:00,2016-05-01 03:00:00,"gib2","Bleak House",15.3
"429",2016-05-01 03:00:00,2016-05-01 04:00:00,"gib2","Bleak House",7.65
"430",2016-05-01 04:00:00,2016-05-01 05:00:00,"gib2","Bleak House",5.7375
"431",2016-05-01 05:00:00,2016-05-01 06:00:00,"gib2","Bleak House",7.65
"432",2016-05-01 06:00:00,2016-05-01 07:00:00,"gib2","Bleak House",9.5625
"433",2016-05-01 07:00:00,2016-05-01 08:00:00,"gib2","Bleak House",7.65
"434",2016-05-01 08:00:00,2016-05-01 09:00:00,"gib2","Bleak House",9.5625
"435",2016-05-01 09:00:00,2016-05-01 10:00:00,"gib2","Bleak House",5.7375
"436",2016-05-01 10:00:00,2016-05-01 11:00:00,"gib2","Bleak House",5.7375
"437",2016-05-01 11:00:00,2016-05-01 12:00:00,"gib2","Bleak House",5.7375
"438",2016-05-01 12:00:00,2016-05-01 13:00:00,"gib2","Bleak House",5.7375
"439",2016-05-01 13:00:00,2016-05-01 14:00:00,"gib2","Bleak House",5.7375
"440",2016-05-01 14:00:00,2016-05-01 15:00:00,"gib2","Bleak House",1.9125
"441",2016-05-01 15:00:00,2016-05-01 16:00:00,"gib2","Bleak House",3.825
"442",2016-05-01 16:00:00,2016-05-01 17:00:00,"gib2","Bleak House",17.2125
"443",2016-05-01 17:00:00,2016-05-01 18:00:00,"gib2","Bleak House",13.3875
"444",2016-05-01 18:00:00,2016-05-01 19:00:00,"gib2","Bleak House",9.5625
"445",2016-05-01 19:00:00,2016-05-01 20:00:00,"gib2","Bleak House",9.5625
"446",2016-05-01 20:00:00,2016-05-01 21:00:00,"gib2","Bleak House",7.65
"447",2016-05-01 21:00:00,2016-05-01 22:00:00,"gib2","Bleak House",7.65
"448",2016-05-01 22:00:00,2016-05-01 23:00:00,"gib2","Bleak House",9.5625
"449",2016-05-02 00:00:00,2016-05-02 01:00:00,"gib2","Bleak House",11.475
"450",2016-05-02 01:00:00,2016-05-02 02:00:00,"gib2","Bleak House",7.65
"451",2016-05-02 02:00:00,2016-05-02 03:00:00,"gib2","Bleak House",1.9125
"452",2016-05-02 03:00:00,2016-05-02 04:00:00,"gib2","Bleak House",5.7375
"453",2016-05-02 04:00:00,2016-05-02 05:00:00,"gib2","Bleak House",7.65
"454",2016-05-02 05:00:00,2016-05-02 06:00:00,"gib2","Bleak House",3.825
"455",2016-05-02 06:00:00,2016-05-02 07:00:00,"gib2","Bleak House",3.825
"456",2016-05-02 07:00:00,2016-05-02 08:00:00,"gib2","Bleak House",5.7375
"457",2016-05-02 08:00:00,2016-05-02 09:00:00,"gib2","Bleak House",3.825
"458",2016-05-02 09:00:00,2016-05-02 10:00:00,"gib2","Bleak House",1.9125
"459",2016-05-02 10:00:00,2016-05-02 11:00:00,"gib2","Bleak House",1.9125
"460",2016-05-02 11:00:00,2016-05-02 12:00:00,"gib2","Bleak House",1.9125
"461",2016-05-02 12:00:00,2016-05-02 13:00:00,"gib2","Bleak House",1.9125
"462",2016-05-02 13:00:00,2016-05-02 14:00:00,"gib2","Bleak House",1.9125
"463",2016-05-02 14:00:00,2016-05-02 15:00:00,"gib2","Bleak House",1.9125
"464",2016-05-02 15:00:00,2016-05-02 16:00:00,"gib2","Bleak House",1.9125
"465",2016-05-02 16:00:00,2016-05-02 17:00:00,"gib2","Bleak House",5.7375
"466",2016-05-02 17:00:00,2016-05-02 18:00:00,"gib2","Bleak House",5.7375
"467",2016-05-02 18:00:00,2016-05-02 19:00:00,"gib2","Bleak House",11.475
"468",2016-05-02 19:00:00,2016-05-02 20:00:00,"gib2","Bleak House",13.3875
"469",2016-05-02 20:00:00,2016-05-02 21:00:00,"gib2","Bleak House",19.125
"470",2016-05-02 21:00:00,2016-05-02 22:00:00,"gib2","Bleak House",26.775
"471",2016-05-02 22:00:00,2016-05-02 23:00:00,"gib2","Bleak House",22.95
"472",2016-05-03 00:00:00,2016-05-03 01:00:00,"gib2","Bleak House",13.3875
"473",2016-05-03 01:00:00,2016-05-03 02:00:00,"gib2","Bleak House",9.5625
"474",2016-05-03 02:00:00,2016-05-03 03:00:00,"gib2","Bleak House",7.65
"475",2016-05-03 03:00:00,2016-05-03 04:00:00,"gib2","Bleak House",5.7375
"476",2016-05-03 04:00:00,2016-05-03 05:00:00,"gib2","Bleak House",11.475
"477",2016-05-03 05:00:00,2016-05-03 06:00:00,"gib2","Bleak House",9.5625
"478",2016-05-03 06:00:00,2016-05-03 07:00:00,"gib2","Bleak House",7.65
"479",2016-05-03 07:00:00,2016-05-03 08:00:00,"gib2","Bleak House",9.5625
"480",2016-05-03 08:00:00,2016-05-03 09:00:00,"gib2","Bleak House",7.65
"481",2016-05-03 09:00:00,2016-05-03 10:00:00,"gib2","Bleak House",3.825
"482",2016-05-03 10:00:00,2016-05-03 11:00:00,"gib2","Bleak House",3.825
"483",2016-05-03 11:00:00,2016-05-03 12:00:00,"gib2","Bleak House",3.825
"484",2016-05-03 12:00:00,2016-05-03 13:00:00,"gib2","Bleak House",1.9125
"485",2016-05-03 13:00:00,2016-05-03 14:00:00,"gib2","Bleak House",3.825
"486",2016-05-03 14:00:00,2016-05-03 15:00:00,"gib2","Bleak House",3.825
"487",2016-05-03 15:00:00,2016-05-03 16:00:00,"gib2","Bleak House",5.7375
"488",2016-05-03 16:00:00,2016-05-03 17:00:00,"gib2","Bleak House",3.825
"489",2016-05-03 17:00:00,2016-05-03 18:00:00,"gib2","Bleak House",3.825
"490",2016-05-03 18:00:00,2016-05-03 19:00:00,"gib2","Bleak House",3.825
"491",2016-05-03 19:00:00,2016-05-03 20:00:00,"gib2","Bleak House",3.825
"492",2016-05-03 20:00:00,2016-05-03 21:00:00,"gib2","Bleak House",3.825
"493",2016-05-03 21:00:00,2016-05-03 22:00:00,"gib2","Bleak House",5.7375
"494",2016-05-03 22:00:00,2016-05-03 23:00:00,"gib2","Bleak House",3.825
"495",2016-05-04 00:00:00,2016-05-04 01:00:00,"gib2","Bleak House",3.825
"496",2016-05-04 01:00:00,2016-05-04 02:00:00,"gib2","Bleak House",3.825
"497",2016-05-04 02:00:00,2016-05-04 03:00:00,"gib2","Bleak House",5.7375
"498",2016-05-04 03:00:00,2016-05-04 04:00:00,"gib2","Bleak House",5.7375
"499",2016-05-04 04:00:00,2016-05-04 05:00:00,"gib2","Bleak House",5.7375
"500",2016-05-04 05:00:00,2016-05-04 06:00:00,"gib2","Bleak House",5.7375
"501",2016-05-04 06:00:00,2016-05-04 07:00:00,"gib2","Bleak House",5.7375
"502",2016-05-04 07:00:00,2016-05-04 08:00:00,"gib2","Bleak House",9.5625
"503",2016-05-04 08:00:00,2016-05-04 09:00:00,"gib2","Bleak House",11.475
"504",2016-05-04 09:00:00,2016-05-04 10:00:00,"gib2","Bleak House",9.5625
"505",2016-05-04 10:00:00,2016-05-04 11:00:00,"gib2","Bleak House",11.475
"506",2016-05-04 11:00:00,2016-05-04 12:00:00,"gib2","Bleak House",9.5625
"507",2016-05-04 12:00:00,2016-05-04 13:00:00,"gib2","Bleak House",13.3875
"508",2016-05-04 13:00:00,2016-05-04 14:00:00,"gib2","Bleak House",9.5625
"509",2016-05-04 14:00:00,2016-05-04 15:00:00,"gib2","Bleak House",7.65
"510",2016-05-04 15:00:00,2016-05-04 16:00:00,"gib2","Bleak House",7.65
"511",2016-05-04 16:00:00,2016-05-04 17:00:00,"gib2","Bleak House",5.7375
"512",2016-05-04 17:00:00,2016-05-04 18:00:00,"gib2","Bleak House",5.7375
"513",2016-05-04 18:00:00,2016-05-04 19:00:00,"gib2","Bleak House",5.7375
"514",2016-05-04 19:00:00,2016-05-04 20:00:00,"gib2","Bleak House",7.65
"515",2016-05-04 20:00:00,2016-05-04 21:00:00,"gib2","Bleak House",7.65
"516",2016-05-04 21:00:00,2016-05-04 22:00:00,"gib2","Bleak House",5.7375
"517",2016-05-04 22:00:00,2016-05-04 23:00:00,"gib2","Bleak House",5.7375
"518",2016-05-05 00:00:00,2016-05-05 01:00:00,"gib2","Bleak House",5.7375
"519",2016-05-05 01:00:00,2016-05-05 02:00:00,"gib2","Bleak House",5.7375
"520",2016-05-05 02:00:00,2016-05-05 03:00:00,"gib2","Bleak House",5.7375
"521",2016-05-05 03:00:00,2016-05-05 04:00:00,"gib2","Bleak House",3.825
"522",2016-05-05 04:00:00,2016-05-05 05:00:00,"gib2","Bleak House",7.65
"523",2016-05-05 05:00:00,2016-05-05 06:00:00,"gib2","Bleak House",7.65
"524",2016-05-05 06:00:00,2016-05-05 07:00:00,"gib2","Bleak House",7.65
"525",2016-05-05 07:00:00,2016-05-05 08:00:00,"gib2","Bleak House",5.7375
"526",2016-05-05 08:00:00,2016-05-05 09:00:00,"gib2","Bleak House",5.7375
"527",2016-05-05 09:00:00,2016-05-05 10:00:00,"gib2","Bleak House",7.65
"528",2016-05-05 10:00:00,2016-05-05 11:00:00,"gib2","Bleak House",5.7375
"529",2016-05-05 11:00:00,2016-05-05 12:00:00,"gib2","Bleak House",7.65
"530",2016-05-05 12:00:00,2016-05-05 13:00:00,"gib2","Bleak House",7.65
"531",2016-05-05 13:00:00,2016-05-05 14:00:00,"gib2","Bleak House",9.5625
"532",2016-05-05 14:00:00,2016-05-05 15:00:00,"gib2","Bleak House",9.5625
"533",2016-05-05 15:00:00,2016-05-05 16:00:00,"gib2","Bleak House",9.5625
"534",NA,NA,"gib2","Bleak House",17.2125
