"","date","date_end","site","site_name","no2"
"626",2016-05-09 07:00:00,2016-05-09 08:00:00,"gi4","Withams Road",21.0375
"627",2016-05-09 08:00:00,2016-05-09 09:00:00,"gi4","Withams Road",26.775
"628",2016-05-09 09:00:00,2016-05-09 10:00:00,"gi4","Withams Road",30.6
"629",2016-05-09 10:00:00,2016-05-09 11:00:00,"gi4","Withams Road",17.2125
"630",2016-05-09 11:00:00,2016-05-09 12:00:00,"gi4","Withams Road",11.475
"631",2016-05-09 12:00:00,2016-05-09 13:00:00,"gi4","Withams Road",13.3875
"632",2016-05-09 13:00:00,2016-05-09 14:00:00,"gi4","Withams Road",40.1625
"633",2016-05-09 14:00:00,2016-05-09 15:00:00,"gi4","Withams Road",24.8625
"634",2016-05-09 15:00:00,2016-05-09 16:00:00,"gi4","Withams Road",22.95
"635",2016-05-09 16:00:00,2016-05-09 17:00:00,"gi4","Withams Road",82.2375
"636",2016-05-09 17:00:00,2016-05-09 18:00:00,"gi4","Withams Road",109.0125
"637",2016-05-09 18:00:00,2016-05-09 19:00:00,"gi4","Withams Road",65.025
"638",2016-05-09 19:00:00,2016-05-09 20:00:00,"gi4","Withams Road",87.975
"639",2016-05-09 20:00:00,2016-05-09 21:00:00,"gi4","Withams Road",26.775
"640",2016-05-09 21:00:00,2016-05-09 22:00:00,"gi4","Withams Road",47.8125
"641",2016-05-09 22:00:00,2016-05-09 23:00:00,"gi4","Withams Road",24.8625
"642",2016-05-10 00:00:00,2016-05-10 01:00:00,"gi4","Withams Road",26.775
"643",2016-05-10 01:00:00,2016-05-10 02:00:00,"gi4","Withams Road",5.7375
"644",2016-05-10 02:00:00,2016-05-10 03:00:00,"gi4","Withams Road",5.7375
"645",2016-05-10 03:00:00,2016-05-10 04:00:00,"gi4","Withams Road",9.5625
"646",2016-05-10 04:00:00,2016-05-10 05:00:00,"gi4","Withams Road",1.9125
"647",2016-05-10 05:00:00,2016-05-10 06:00:00,"gi4","Withams Road",3.825
"648",2016-05-10 06:00:00,2016-05-10 07:00:00,"gi4","Withams Road",32.5125
"649",2016-05-10 07:00:00,2016-05-10 08:00:00,"gi4","Withams Road",36.3375
"650",2016-05-10 08:00:00,2016-05-10 09:00:00,"gi4","Withams Road",59.2875
"651",2016-05-10 10:00:00,2016-05-10 11:00:00,"gi4","Withams Road",1.9125
"652",2016-05-10 11:00:00,2016-05-10 12:00:00,"gi4","Withams Road",7.65
"653",2016-05-10 12:00:00,2016-05-10 13:00:00,"gi4","Withams Road",40.1625
"654",2016-05-10 13:00:00,2016-05-10 14:00:00,"gi4","Withams Road",26.775
"655",2016-05-10 14:00:00,2016-05-10 15:00:00,"gi4","Withams Road",24.8625
"656",2016-05-10 15:00:00,2016-05-10 16:00:00,"gi4","Withams Road",38.25
"657",2016-05-10 16:00:00,2016-05-10 17:00:00,"gi4","Withams Road",11.475
"658",2016-05-10 17:00:00,2016-05-10 18:00:00,"gi4","Withams Road",42.075
"659",2016-05-10 18:00:00,2016-05-10 19:00:00,"gi4","Withams Road",38.25
"660",2016-05-10 19:00:00,2016-05-10 20:00:00,"gi4","Withams Road",22.95
"661",2016-05-10 20:00:00,2016-05-10 21:00:00,"gi4","Withams Road",17.2125
"662",2016-05-10 21:00:00,2016-05-10 22:00:00,"gi4","Withams Road",22.95
"663",2016-05-10 22:00:00,2016-05-10 23:00:00,"gi4","Withams Road",15.3
"664",2016-05-11 00:00:00,2016-05-11 01:00:00,"gi4","Withams Road",32.5125
"665",2016-05-11 01:00:00,2016-05-11 02:00:00,"gi4","Withams Road",7.65
"666",2016-05-11 02:00:00,2016-05-11 03:00:00,"gi4","Withams Road",5.7375
"667",2016-05-11 03:00:00,2016-05-11 04:00:00,"gi4","Withams Road",22.95
"668",2016-05-11 04:00:00,2016-05-11 05:00:00,"gi4","Withams Road",21.0375
"669",2016-05-11 05:00:00,2016-05-11 06:00:00,"gi4","Withams Road",26.775
"670",2016-05-11 06:00:00,2016-05-11 07:00:00,"gi4","Withams Road",70.7625
"671",2016-05-11 07:00:00,2016-05-11 08:00:00,"gi4","Withams Road",47.8125
"672",2016-05-11 08:00:00,2016-05-11 09:00:00,"gi4","Withams Road",45.9
"673",2016-05-11 09:00:00,2016-05-11 10:00:00,"gi4","Withams Road",22.95
"674",2016-05-11 10:00:00,2016-05-11 11:00:00,"gi4","Withams Road",32.5125
"675",2016-05-11 11:00:00,2016-05-11 12:00:00,"gi4","Withams Road",13.3875
"676",2016-05-11 12:00:00,2016-05-11 13:00:00,"gi4","Withams Road",9.5625
"677",2016-05-11 13:00:00,2016-05-11 14:00:00,"gi4","Withams Road",19.125
"678",NA,NA,"gi4","Withams Road",34.425
"679",2016-04-12 00:00:00,2016-04-12 01:00:00,"gib1","Rosia Road",22.95
"680",2016-04-12 01:00:00,2016-04-12 02:00:00,"gib1","Rosia Road",24.8625
"681",2016-04-12 02:00:00,2016-04-12 03:00:00,"gib1","Rosia Road",26.775
"682",2016-04-12 03:00:00,2016-04-12 04:00:00,"gib1","Rosia Road",22.95
"683",2016-04-12 04:00:00,2016-04-12 05:00:00,"gib1","Rosia Road",21.0375
"684",2016-04-12 05:00:00,2016-04-12 06:00:00,"gib1","Rosia Road",24.8625
"685",2016-04-12 06:00:00,2016-04-12 07:00:00,"gib1","Rosia Road",47.8125
"686",2016-04-12 07:00:00,2016-04-12 08:00:00,"gib1","Rosia Road",43.9875
"687",2016-04-12 08:00:00,2016-04-12 09:00:00,"gib1","Rosia Road",61.2
"688",2016-04-12 11:00:00,2016-04-12 12:00:00,"gib1","Rosia Road",95.625
"689",2016-04-12 12:00:00,2016-04-12 13:00:00,"gib1","Rosia Road",99.45
"690",2016-04-12 13:00:00,2016-04-12 14:00:00,"gib1","Rosia Road",65.025
"691",2016-04-12 14:00:00,2016-04-12 15:00:00,"gib1","Rosia Road",63.1125
"692",2016-04-12 15:00:00,2016-04-12 16:00:00,"gib1","Rosia Road",55.4625
"693",2016-04-12 16:00:00,2016-04-12 17:00:00,"gib1","Rosia Road",66.9375
"694",2016-04-12 17:00:00,2016-04-12 18:00:00,"gib1","Rosia Road",63.1125
"695",2016-04-12 18:00:00,2016-04-12 19:00:00,"gib1","Rosia Road",63.1125
"696",2016-04-12 19:00:00,2016-04-12 20:00:00,"gib1","Rosia Road",65.025
"697",2016-04-12 20:00:00,2016-04-12 21:00:00,"gib1","Rosia Road",95.625
"698",2016-04-12 21:00:00,2016-04-12 22:00:00,"gib1","Rosia Road",55.4625
"699",2016-04-12 22:00:00,2016-04-12 23:00:00,"gib1","Rosia Road",82.2375
"700",2016-04-13 00:00:00,2016-04-13 01:00:00,"gib1","Rosia Road",43.9875
"701",2016-04-13 01:00:00,2016-04-13 02:00:00,"gib1","Rosia Road",30.6
"702",2016-04-13 02:00:00,2016-04-13 03:00:00,"gib1","Rosia Road",45.9
"703",2016-04-13 03:00:00,2016-04-13 04:00:00,"gib1","Rosia Road",34.425
"704",2016-04-13 04:00:00,2016-04-13 05:00:00,"gib1","Rosia Road",40.1625
"705",2016-04-13 05:00:00,2016-04-13 06:00:00,"gib1","Rosia Road",45.9
"706",2016-04-13 06:00:00,2016-04-13 07:00:00,"gib1","Rosia Road",66.9375
"707",2016-04-13 07:00:00,2016-04-13 08:00:00,"gib1","Rosia Road",86.0625
"708",2016-04-13 08:00:00,2016-04-13 09:00:00,"gib1","Rosia Road",84.15
"709",2016-04-13 09:00:00,2016-04-13 10:00:00,"gib1","Rosia Road",89.8875
"710",2016-04-13 10:00:00,2016-04-13 11:00:00,"gib1","Rosia Road",87.975
"711",2016-04-13 11:00:00,2016-04-13 12:00:00,"gib1","Rosia Road",87.975
"712",2016-04-13 12:00:00,2016-04-13 13:00:00,"gib1","Rosia Road",66.9375
"713",2016-04-13 13:00:00,2016-04-13 14:00:00,"gib1","Rosia Road",45.9
"714",2016-04-13 14:00:00,2016-04-13 15:00:00,"gib1","Rosia Road",49.725
"715",2016-04-13 15:00:00,2016-04-13 16:00:00,"gib1","Rosia Road",36.3375
"716",2016-04-13 16:00:00,2016-04-13 17:00:00,"gib1","Rosia Road",26.775
"717",2016-04-13 17:00:00,2016-04-13 18:00:00,"gib1","Rosia Road",40.1625
"718",2016-04-13 18:00:00,2016-04-13 19:00:00,"gib1","Rosia Road",51.6375
"719",2016-04-13 19:00:00,2016-04-13 20:00:00,"gib1","Rosia Road",40.1625
"720",2016-04-13 20:00:00,2016-04-13 21:00:00,"gib1","Rosia Road",49.725
"721",2016-04-13 21:00:00,2016-04-13 22:00:00,"gib1","Rosia Road",55.4625
"722",2016-04-13 22:00:00,2016-04-13 23:00:00,"gib1","Rosia Road",53.55
"723",2016-04-14 00:00:00,2016-04-14 01:00:00,"gib1","Rosia Road",32.5125
"724",2016-04-14 01:00:00,2016-04-14 02:00:00,"gib1","Rosia Road",38.25
"725",2016-04-14 02:00:00,2016-04-14 03:00:00,"gib1","Rosia Road",28.6875
"726",2016-04-14 03:00:00,2016-04-14 04:00:00,"gib1","Rosia Road",28.6875
"727",2016-04-14 04:00:00,2016-04-14 05:00:00,"gib1","Rosia Road",34.425
"728",2016-04-14 05:00:00,2016-04-14 06:00:00,"gib1","Rosia Road",34.425
"729",2016-04-14 06:00:00,2016-04-14 07:00:00,"gib1","Rosia Road",49.725
"730",2016-04-14 07:00:00,2016-04-14 08:00:00,"gib1","Rosia Road",49.725
"731",2016-04-14 08:00:00,2016-04-14 09:00:00,"gib1","Rosia Road",51.6375
"732",2016-04-14 09:00:00,2016-04-14 10:00:00,"gib1","Rosia Road",70.7625
"733",2016-04-14 10:00:00,2016-04-14 11:00:00,"gib1","Rosia Road",97.5375
"734",2016-04-14 11:00:00,2016-04-14 12:00:00,"gib1","Rosia Road",87.975
"735",2016-04-14 12:00:00,2016-04-14 13:00:00,"gib1","Rosia Road",70.7625
"736",2016-04-14 13:00:00,2016-04-14 14:00:00,"gib1","Rosia Road",87.975
"737",2016-04-14 14:00:00,2016-04-14 15:00:00,"gib1","Rosia Road",101.3625
"738",2016-04-14 15:00:00,2016-04-14 16:00:00,"gib1","Rosia Road",107.1
"739",2016-04-14 16:00:00,2016-04-14 17:00:00,"gib1","Rosia Road",109.0125
"740",2016-04-14 17:00:00,2016-04-14 18:00:00,"gib1","Rosia Road",101.3625
"741",2016-04-14 18:00:00,2016-04-14 19:00:00,"gib1","Rosia Road",66.9375
"742",2016-04-14 19:00:00,2016-04-14 20:00:00,"gib1","Rosia Road",55.4625
"743",2016-04-14 20:00:00,2016-04-14 21:00:00,"gib1","Rosia Road",47.8125
"744",2016-04-14 21:00:00,2016-04-14 22:00:00,"gib1","Rosia Road",65.025
"745",2016-04-14 22:00:00,2016-04-14 23:00:00,"gib1","Rosia Road",28.6875
"746",2016-04-15 00:00:00,2016-04-15 01:00:00,"gib1","Rosia Road",24.8625
"747",2016-04-15 01:00:00,2016-04-15 02:00:00,"gib1","Rosia Road",36.3375
"748",2016-04-15 02:00:00,2016-04-15 03:00:00,"gib1","Rosia Road",24.8625
"749",2016-04-15 03:00:00,2016-04-15 04:00:00,"gib1","Rosia Road",9.5625
"750",2016-04-15 04:00:00,2016-04-15 05:00:00,"gib1","Rosia Road",30.6
"751",2016-04-15 05:00:00,2016-04-15 06:00:00,"gib1","Rosia Road",21.0375
"752",2016-04-15 06:00:00,2016-04-15 07:00:00,"gib1","Rosia Road",43.9875
"753",2016-04-15 07:00:00,2016-04-15 08:00:00,"gib1","Rosia Road",74.5875
"754",2016-04-15 08:00:00,2016-04-15 09:00:00,"gib1","Rosia Road",59.2875
"755",2016-04-15 09:00:00,2016-04-15 10:00:00,"gib1","Rosia Road",49.725
"756",2016-04-15 10:00:00,2016-04-15 11:00:00,"gib1","Rosia Road",45.9
"757",2016-04-15 11:00:00,2016-04-15 12:00:00,"gib1","Rosia Road",45.9
"758",2016-04-15 12:00:00,2016-04-15 13:00:00,"gib1","Rosia Road",70.7625
"759",2016-04-15 13:00:00,2016-04-15 14:00:00,"gib1","Rosia Road",32.5125
"760",2016-04-15 14:00:00,2016-04-15 15:00:00,"gib1","Rosia Road",30.6
"761",2016-04-15 15:00:00,2016-04-15 16:00:00,"gib1","Rosia Road",21.0375
"762",2016-04-15 16:00:00,2016-04-15 17:00:00,"gib1","Rosia Road",24.8625
"763",2016-04-15 17:00:00,2016-04-15 18:00:00,"gib1","Rosia Road",32.5125
"764",2016-04-15 18:00:00,2016-04-15 19:00:00,"gib1","Rosia Road",34.425
"765",2016-04-15 19:00:00,2016-04-15 20:00:00,"gib1","Rosia Road",34.425
"766",2016-04-15 20:00:00,2016-04-15 21:00:00,"gib1","Rosia Road",21.0375
"767",2016-04-15 21:00:00,2016-04-15 22:00:00,"gib1","Rosia Road",61.2
"768",2016-04-15 22:00:00,2016-04-15 23:00:00,"gib1","Rosia Road",76.5
"769",2016-04-16 00:00:00,2016-04-16 01:00:00,"gib1","Rosia Road",49.725
"770",2016-04-16 01:00:00,2016-04-16 02:00:00,"gib1","Rosia Road",32.5125
"771",2016-04-16 02:00:00,2016-04-16 03:00:00,"gib1","Rosia Road",51.6375
"772",2016-04-16 03:00:00,2016-04-16 04:00:00,"gib1","Rosia Road",55.4625
"773",2016-04-16 04:00:00,2016-04-16 05:00:00,"gib1","Rosia Road",53.55
"774",2016-04-16 05:00:00,2016-04-16 06:00:00,"gib1","Rosia Road",43.9875
"775",2016-04-16 06:00:00,2016-04-16 07:00:00,"gib1","Rosia Road",38.25
"776",2016-04-16 07:00:00,2016-04-16 08:00:00,"gib1","Rosia Road",34.425
"777",2016-04-16 08:00:00,2016-04-16 09:00:00,"gib1","Rosia Road",51.6375
"778",2016-04-16 09:00:00,2016-04-16 10:00:00,"gib1","Rosia Road",43.9875
"779",2016-04-16 10:00:00,2016-04-16 11:00:00,"gib1","Rosia Road",47.8125
"780",2016-04-16 11:00:00,2016-04-16 12:00:00,"gib1","Rosia Road",40.1625
"781",2016-04-16 12:00:00,2016-04-16 13:00:00,"gib1","Rosia Road",34.425
"782",2016-04-16 13:00:00,2016-04-16 14:00:00,"gib1","Rosia Road",17.2125
"783",2016-04-16 14:00:00,2016-04-16 15:00:00,"gib1","Rosia Road",26.775
"784",2016-04-16 15:00:00,2016-04-16 16:00:00,"gib1","Rosia Road",21.0375
"785",2016-04-16 16:00:00,2016-04-16 17:00:00,"gib1","Rosia Road",22.95
"786",2016-04-16 17:00:00,2016-04-16 18:00:00,"gib1","Rosia Road",45.9
"787",2016-04-16 18:00:00,2016-04-16 19:00:00,"gib1","Rosia Road",24.8625
"788",2016-04-16 19:00:00,2016-04-16 20:00:00,"gib1","Rosia Road",55.4625
"789",2016-04-16 20:00:00,2016-04-16 21:00:00,"gib1","Rosia Road",72.675
"790",2016-04-16 21:00:00,2016-04-16 22:00:00,"gib1","Rosia Road",74.5875
"791",2016-04-16 22:00:00,2016-04-16 23:00:00,"gib1","Rosia Road",63.1125
"792",2016-04-17 00:00:00,2016-04-17 01:00:00,"gib1","Rosia Road",55.4625
"793",2016-04-17 01:00:00,2016-04-17 02:00:00,"gib1","Rosia Road",43.9875
"794",2016-04-17 02:00:00,2016-04-17 03:00:00,"gib1","Rosia Road",42.075
"795",2016-04-17 03:00:00,2016-04-17 04:00:00,"gib1","Rosia Road",36.3375
"796",2016-04-17 04:00:00,2016-04-17 05:00:00,"gib1","Rosia Road",30.6
"797",2016-04-17 05:00:00,2016-04-17 06:00:00,"gib1","Rosia Road",42.075
"798",2016-04-17 06:00:00,2016-04-17 07:00:00,"gib1","Rosia Road",45.9
"799",2016-04-17 07:00:00,2016-04-17 08:00:00,"gib1","Rosia Road",47.8125
"800",2016-04-17 08:00:00,2016-04-17 09:00:00,"gib1","Rosia Road",61.2
"801",2016-04-17 09:00:00,2016-04-17 10:00:00,"gib1","Rosia Road",57.375
"802",2016-04-17 10:00:00,2016-04-17 11:00:00,"gib1","Rosia Road",55.4625
"803",2016-04-17 11:00:00,2016-04-17 12:00:00,"gib1","Rosia Road",55.4625
"804",2016-04-17 12:00:00,2016-04-17 13:00:00,"gib1","Rosia Road",55.4625
"805",2016-04-17 13:00:00,2016-04-17 14:00:00,"gib1","Rosia Road",63.1125
"806",2016-04-17 14:00:00,2016-04-17 15:00:00,"gib1","Rosia Road",36.3375
"807",2016-04-17 15:00:00,2016-04-17 16:00:00,"gib1","Rosia Road",72.675
"808",2016-04-17 16:00:00,2016-04-17 17:00:00,"gib1","Rosia Road",59.2875
"809",2016-04-17 17:00:00,2016-04-17 18:00:00,"gib1","Rosia Road",22.95
"810",2016-04-17 18:00:00,2016-04-17 19:00:00,"gib1","Rosia Road",34.425
"811",2016-04-17 19:00:00,2016-04-17 20:00:00,"gib1","Rosia Road",57.375
"812",2016-04-17 20:00:00,2016-04-17 21:00:00,"gib1","Rosia Road",26.775
"813",2016-04-17 21:00:00,2016-04-17 22:00:00,"gib1","Rosia Road",32.5125
"814",2016-04-17 22:00:00,2016-04-17 23:00:00,"gib1","Rosia Road",70.7625
"815",2016-04-18 00:00:00,2016-04-18 01:00:00,"gib1","Rosia Road",57.375
"816",2016-04-18 01:00:00,2016-04-18 02:00:00,"gib1","Rosia Road",45.9
"817",2016-04-18 02:00:00,2016-04-18 03:00:00,"gib1","Rosia Road",47.8125
"818",2016-04-18 03:00:00,2016-04-18 04:00:00,"gib1","Rosia Road",53.55
"819",2016-04-18 04:00:00,2016-04-18 05:00:00,"gib1","Rosia Road",49.725
"820",2016-04-18 05:00:00,2016-04-18 06:00:00,"gib1","Rosia Road",49.725
"821",2016-04-18 06:00:00,2016-04-18 07:00:00,"gib1","Rosia Road",42.075
"822",2016-04-18 07:00:00,2016-04-18 08:00:00,"gib1","Rosia Road",66.9375
"823",2016-04-18 08:00:00,2016-04-18 09:00:00,"gib1","Rosia Road",43.9875
"824",2016-04-18 09:00:00,2016-04-18 10:00:00,"gib1","Rosia Road",42.075
"825",2016-04-18 10:00:00,2016-04-18 11:00:00,"gib1","Rosia Road",36.3375
"826",2016-04-18 11:00:00,2016-04-18 12:00:00,"gib1","Rosia Road",30.6
"827",2016-04-18 12:00:00,2016-04-18 13:00:00,"gib1","Rosia Road",24.8625
"828",2016-04-18 13:00:00,2016-04-18 14:00:00,"gib1","Rosia Road",19.125
"829",2016-04-18 14:00:00,2016-04-18 15:00:00,"gib1","Rosia Road",22.95
"830",2016-04-18 15:00:00,2016-04-18 16:00:00,"gib1","Rosia Road",24.8625
"831",2016-04-18 16:00:00,2016-04-18 17:00:00,"gib1","Rosia Road",22.95
"832",2016-04-18 17:00:00,2016-04-18 18:00:00,"gib1","Rosia Road",22.95
"833",2016-04-18 18:00:00,2016-04-18 19:00:00,"gib1","Rosia Road",21.0375
"834",2016-04-18 19:00:00,2016-04-18 20:00:00,"gib1","Rosia Road",28.6875
"835",2016-04-18 20:00:00,2016-04-18 21:00:00,"gib1","Rosia Road",38.25
"836",2016-04-18 21:00:00,2016-04-18 22:00:00,"gib1","Rosia Road",17.2125
"837",2016-04-18 22:00:00,2016-04-18 23:00:00,"gib1","Rosia Road",11.475
"838",2016-04-19 00:00:00,2016-04-19 01:00:00,"gib1","Rosia Road",3.825
"839",2016-04-19 01:00:00,2016-04-19 02:00:00,"gib1","Rosia Road",1.9125
"840",2016-04-19 02:00:00,2016-04-19 03:00:00,"gib1","Rosia Road",3.825
"841",2016-04-19 03:00:00,2016-04-19 04:00:00,"gib1","Rosia Road",11.475
"842",2016-04-19 04:00:00,2016-04-19 05:00:00,"gib1","Rosia Road",17.2125
"843",2016-04-19 05:00:00,2016-04-19 06:00:00,"gib1","Rosia Road",17.2125
"844",2016-04-19 06:00:00,2016-04-19 07:00:00,"gib1","Rosia Road",32.5125
"845",2016-04-19 07:00:00,2016-04-19 08:00:00,"gib1","Rosia Road",63.1125
"846",2016-04-19 08:00:00,2016-04-19 09:00:00,"gib1","Rosia Road",49.725
"847",2016-04-19 09:00:00,2016-04-19 10:00:00,"gib1","Rosia Road",49.725
"848",2016-04-19 10:00:00,2016-04-19 11:00:00,"gib1","Rosia Road",57.375
"849",2016-04-19 11:00:00,2016-04-19 12:00:00,"gib1","Rosia Road",40.1625
"850",2016-04-19 12:00:00,2016-04-19 13:00:00,"gib1","Rosia Road",51.6375
"851",2016-04-19 13:00:00,2016-04-19 14:00:00,"gib1","Rosia Road",42.075
"852",2016-04-19 14:00:00,2016-04-19 15:00:00,"gib1","Rosia Road",22.95
"853",2016-04-19 15:00:00,2016-04-19 16:00:00,"gib1","Rosia Road",22.95
"854",2016-04-19 16:00:00,2016-04-19 17:00:00,"gib1","Rosia Road",30.6
"855",2016-04-19 17:00:00,2016-04-19 18:00:00,"gib1","Rosia Road",21.0375
"856",2016-04-19 18:00:00,2016-04-19 19:00:00,"gib1","Rosia Road",9.5625
"857",2016-04-19 19:00:00,2016-04-19 20:00:00,"gib1","Rosia Road",7.65
"858",2016-04-19 20:00:00,2016-04-19 21:00:00,"gib1","Rosia Road",5.7375
"859",2016-04-19 21:00:00,2016-04-19 22:00:00,"gib1","Rosia Road",5.7375
"860",2016-04-19 22:00:00,2016-04-19 23:00:00,"gib1","Rosia Road",9.5625
"861",2016-04-20 00:00:00,2016-04-20 01:00:00,"gib1","Rosia Road",3.825
"862",2016-04-20 01:00:00,2016-04-20 02:00:00,"gib1","Rosia Road",5.7375
"863",2016-04-20 02:00:00,2016-04-20 03:00:00,"gib1","Rosia Road",9.5625
"864",2016-04-20 03:00:00,2016-04-20 04:00:00,"gib1","Rosia Road",9.5625
"865",2016-04-20 04:00:00,2016-04-20 05:00:00,"gib1","Rosia Road",11.475
"866",2016-04-20 05:00:00,2016-04-20 06:00:00,"gib1","Rosia Road",15.3
"867",2016-04-20 06:00:00,2016-04-20 07:00:00,"gib1","Rosia Road",19.125
"868",2016-04-20 07:00:00,2016-04-20 08:00:00,"gib1","Rosia Road",51.6375
"869",2016-04-20 08:00:00,2016-04-20 09:00:00,"gib1","Rosia Road",87.975
"870",2016-04-20 09:00:00,2016-04-20 10:00:00,"gib1","Rosia Road",89.8875
"871",2016-04-20 10:00:00,2016-04-20 11:00:00,"gib1","Rosia Road",82.2375
"872",2016-04-20 11:00:00,2016-04-20 12:00:00,"gib1","Rosia Road",65.025
"873",2016-04-20 12:00:00,2016-04-20 13:00:00,"gib1","Rosia Road",72.675
"874",2016-04-20 13:00:00,2016-04-20 14:00:00,"gib1","Rosia Road",65.025
"875",2016-04-20 14:00:00,2016-04-20 15:00:00,"gib1","Rosia Road",53.55
"876",2016-04-20 15:00:00,2016-04-20 16:00:00,"gib1","Rosia Road",28.6875
"877",2016-04-20 16:00:00,2016-04-20 17:00:00,"gib1","Rosia Road",24.8625
"878",2016-04-20 17:00:00,2016-04-20 18:00:00,"gib1","Rosia Road",24.8625
"879",2016-04-20 18:00:00,2016-04-20 19:00:00,"gib1","Rosia Road",30.6
"880",2016-04-20 19:00:00,2016-04-20 20:00:00,"gib1","Rosia Road",40.1625
"881",2016-04-20 20:00:00,2016-04-20 21:00:00,"gib1","Rosia Road",57.375
"882",2016-04-20 21:00:00,2016-04-20 22:00:00,"gib1","Rosia Road",63.1125
"883",2016-04-20 22:00:00,2016-04-20 23:00:00,"gib1","Rosia Road",57.375
"884",2016-04-21 00:00:00,2016-04-21 01:00:00,"gib1","Rosia Road",49.725
"885",2016-04-21 01:00:00,2016-04-21 02:00:00,"gib1","Rosia Road",34.425
"886",2016-04-21 02:00:00,2016-04-21 03:00:00,"gib1","Rosia Road",36.3375
"887",2016-04-21 03:00:00,2016-04-21 04:00:00,"gib1","Rosia Road",42.075
"888",2016-04-21 04:00:00,2016-04-21 05:00:00,"gib1","Rosia Road",32.5125
"889",2016-04-21 05:00:00,2016-04-21 06:00:00,"gib1","Rosia Road",34.425
"890",2016-04-21 06:00:00,2016-04-21 07:00:00,"gib1","Rosia Road",43.9875
"891",2016-04-21 07:00:00,2016-04-21 08:00:00,"gib1","Rosia Road",47.8125
"892",2016-04-21 08:00:00,2016-04-21 09:00:00,"gib1","Rosia Road",61.2
"893",2016-04-21 09:00:00,2016-04-21 10:00:00,"gib1","Rosia Road",89.8875
"894",2016-04-21 10:00:00,2016-04-21 11:00:00,"gib1","Rosia Road",126.225
"895",2016-04-21 11:00:00,2016-04-21 12:00:00,"gib1","Rosia Road",97.5375
"896",2016-04-21 12:00:00,2016-04-21 13:00:00,"gib1","Rosia Road",59.2875
"897",2016-04-21 13:00:00,2016-04-21 14:00:00,"gib1","Rosia Road",63.1125
"898",2016-04-21 14:00:00,2016-04-21 15:00:00,"gib1","Rosia Road",57.375
"899",2016-04-21 15:00:00,2016-04-21 16:00:00,"gib1","Rosia Road",51.6375
"900",2016-04-21 16:00:00,2016-04-21 17:00:00,"gib1","Rosia Road",57.375
"901",2016-04-21 17:00:00,2016-04-21 18:00:00,"gib1","Rosia Road",49.725
"902",2016-04-21 18:00:00,2016-04-21 19:00:00,"gib1","Rosia Road",57.375
"903",2016-04-21 19:00:00,2016-04-21 20:00:00,"gib1","Rosia Road",38.25
"904",2016-04-21 20:00:00,2016-04-21 21:00:00,"gib1","Rosia Road",61.2
"905",2016-04-21 21:00:00,2016-04-21 22:00:00,"gib1","Rosia Road",28.6875
"906",2016-04-21 22:00:00,2016-04-21 23:00:00,"gib1","Rosia Road",53.55
"907",2016-04-22 00:00:00,2016-04-22 01:00:00,"gib1","Rosia Road",57.375
"908",2016-04-22 01:00:00,2016-04-22 02:00:00,"gib1","Rosia Road",65.025
"909",2016-04-22 02:00:00,2016-04-22 03:00:00,"gib1","Rosia Road",45.9
"910",2016-04-22 03:00:00,2016-04-22 04:00:00,"gib1","Rosia Road",38.25
"911",2016-04-22 04:00:00,2016-04-22 05:00:00,"gib1","Rosia Road",28.6875
"912",2016-04-22 05:00:00,2016-04-22 06:00:00,"gib1","Rosia Road",55.4625
"913",2016-04-22 06:00:00,2016-04-22 07:00:00,"gib1","Rosia Road",59.2875
"914",2016-04-22 07:00:00,2016-04-22 08:00:00,"gib1","Rosia Road",65.025
"915",2016-04-22 08:00:00,2016-04-22 09:00:00,"gib1","Rosia Road",59.2875
"916",2016-04-22 09:00:00,2016-04-22 10:00:00,"gib1","Rosia Road",70.7625
"917",2016-04-22 10:00:00,2016-04-22 11:00:00,"gib1","Rosia Road",57.375
"918",2016-04-22 11:00:00,2016-04-22 12:00:00,"gib1","Rosia Road",32.5125
"919",2016-04-22 12:00:00,2016-04-22 13:00:00,"gib1","Rosia Road",43.9875
"920",2016-04-22 13:00:00,2016-04-22 14:00:00,"gib1","Rosia Road",66.9375
"921",2016-04-22 14:00:00,2016-04-22 15:00:00,"gib1","Rosia Road",36.3375
"922",2016-04-22 15:00:00,2016-04-22 16:00:00,"gib1","Rosia Road",38.25
"923",2016-04-22 16:00:00,2016-04-22 17:00:00,"gib1","Rosia Road",78.4125
"924",2016-04-22 17:00:00,2016-04-22 18:00:00,"gib1","Rosia Road",68.85
"925",2016-04-22 18:00:00,2016-04-22 19:00:00,"gib1","Rosia Road",53.55
"926",2016-04-22 19:00:00,2016-04-22 20:00:00,"gib1","Rosia Road",59.2875
"927",2016-04-22 20:00:00,2016-04-22 21:00:00,"gib1","Rosia Road",57.375
"928",2016-04-22 21:00:00,2016-04-22 22:00:00,"gib1","Rosia Road",70.7625
"929",2016-04-22 22:00:00,2016-04-22 23:00:00,"gib1","Rosia Road",32.5125
"930",2016-04-23 00:00:00,2016-04-23 01:00:00,"gib1","Rosia Road",21.0375
"931",2016-04-23 01:00:00,2016-04-23 02:00:00,"gib1","Rosia Road",36.3375
"932",2016-04-23 02:00:00,2016-04-23 03:00:00,"gib1","Rosia Road",40.1625
"933",2016-04-23 03:00:00,2016-04-23 04:00:00,"gib1","Rosia Road",51.6375
